GeneName,VLDA,VQDA,penLDA,NSC,NaiveBayesKernel,VNPDA
STAT3 (4250538),0,0,0,0,0,0
STAT3 (5090619),0,0,0,0,0,0
STAT4 (7320370),0,0,1,1,0,0
STAT5A (1940487),0,0,0,0,0,0
STAT5B (6940433),0,0,1,0,0,1
STAT6 (1660397),0,0,0,0,0,0
STAU1 (5670241),0,0,0,0,0,0
STAU1 (5890349),0,0,0,0,0,1
STAU2 (7550139),0,0,0,0,0,0
STC1 (2650730),0,0,0,0,0,0
HSPA13 (5290673),0,0,0,0,0,0
STEAP1 (5910440),0,0,0,0,0,0
STEAP3 (1300762),0,0,0,0,0,0
STIL (6220050),0,0,0,0,0,0
STIM1 (1260524),0,0,0,0,0,0
STIM2 (3840386),0,0,1,0,0,0
STIP1 (620711),0,0,0,0,0,0
STK10 (5270241),0,0,1,0,0,0
STK11IP (4290154),0,0,0,0,0,0
STK17B (2490719),0,0,1,1,0,0
STK19 (4260612),0,0,1,0,0,0
STK19 (4640142),0,0,1,0,0,0
STK24 (6180050),0,0,0,0,0,0
STK25 (7330678),0,0,1,0,0,0
STK3 (2510551),0,0,0,0,0,0
STK32A (6350470),0,0,1,0,0,0
STK32B (840670),0,0,0,0,0,0
STK35 (4230327),0,0,0,0,0,0
STK36 (6420161),0,0,1,0,0,0
STK38 (830424),0,0,0,0,0,0
STK39 (3370092),0,0,0,0,0,0
STK4 (4250398),0,0,1,0,0,1
STK40 (3840521),0,0,0,0,0,0
STMN1 (3460707),0,0,0,0,0,0
STOM (2060291),0,0,0,0,0,0
STOM (6290519),0,0,0,0,0,0
STOML1 (5340435),0,0,0,0,0,0
STOML2 (6650458),0,0,0,0,0,0
STOX2 (990687),0,0,1,1,0,0
STRA13 (270605),0,0,1,0,0,1
STRAP (4200672),0,0,0,0,0,0
STRBP (5340692),0,0,0,0,0,0
STRN (5220138),0,0,0,0,0,1
STRN3 (1570575),0,0,0,0,0,0
STRN4 (1770048),0,0,1,0,0,0
STS-1 (1940524),0,0,1,1,0,1
STT3A (2570692),0,0,1,0,0,0
STT3B (1030674),0,0,1,0,0,0
STUB1 (4900431),0,0,0,0,0,0
STUB1 (7650477),0,0,0,0,0,0
STX10 (6220273),0,0,0,0,0,0
STX11 (60470),0,0,1,0,0,0
STX12 (6380743),0,0,1,0,0,0
STX16 (7040315),0,0,0,0,0,0
STX1A (4860068),0,0,0,0,0,0
STX2 (5910619),0,0,0,0,0,0
STX2 (7400343),0,0,0,0,0,0
STX3 (2350703),0,0,0,0,0,0
STX4 (7380164),0,0,1,1,0,0
STX5 (5090068),0,0,1,0,0,0
STX5 (6450470),0,0,0,0,0,0
STX6 (2480487),0,0,0,0,0,0
STX6 (4050161),0,0,0,0,0,0
STX7 (4780358),0,0,0,0,0,0
STX8 (3130379),0,0,1,0,0,0
STXBP1 (1260564),0,0,1,0,0,0
STXBP1 (6100112),0,0,0,0,0,0
STXBP2 (6960026),0,0,0,0,0,0
STXBP3 (5570594),0,0,0,0,0,0
STXBP5 (7550022),0,0,0,0,0,0
STXBP6 (2370092),0,0,0,0,0,0
STXBP6 (3400379),0,0,0,0,0,0
STYXL1 (1440187),0,0,0,0,0,0
SUB1 (1660661),0,0,0,0,0,0
SUCLA2 (3930286),0,0,0,0,0,0
SUCLA2 (5220220),0,0,0,0,0,0
SUCLG1 (4150142),0,0,0,0,0,0
SUCLG2 (4060692),0,0,1,0,0,0
SUGT1 (2480296),0,0,0,0,0,0
SULF1 (2570240),0,0,1,0,0,0
SULF2 (4050128),0,0,1,1,0,0
SULF2 (6330487),0,0,1,0,0,0
SULF2 (7200242),0,0,1,0,0,0
SULT1A1 (1050612),0,0,0,0,0,0
SULT1A1 (6270725),0,0,1,0,0,1
SULT1A2 (6400326),0,0,0,0,0,0
SULT1A3 (3180259),0,0,0,0,0,0
SULT1A3 (5080619),0,0,0,0,0,0
SULT1A3 (5560603),0,0,0,0,0,0
SULT1A4 (270347),0,0,0,0,0,0
SULT1A4 (5490594),0,0,1,0,0,0
SULT2B1 (3060072),0,0,0,0,0,0
SUMF1 (5490626),0,0,0,0,0,0
SUMF2 (2680474),0,0,0,0,0,0
SUMF2 (6110253),0,0,0,0,0,0
SUMO1P3 (4050358),0,0,0,0,0,0
SUMO2 (520133),0,0,0,0,0,0
SUMO2 (2600066),0,0,0,0,0,0
SUMO3 (5900682),0,0,0,0,0,0
SUOX (630110),0,0,1,0,0,0
SUOX (7400100),0,0,1,1,0,0
SUPT16H (780753),0,0,0,0,0,0
SUPT3H (2630020),0,0,0,0,0,0
SUPT3H (4540543),0,0,0,0,0,0
SUPT4H1 (1770070),0,0,1,1,0,0
SUPT5H (6760576),0,0,0,0,0,0
SUPT6H (3370750),0,0,0,0,0,0
SUPV3L1 (5870040),0,0,0,0,0,0
SURF1 (3710324),0,0,0,0,0,0
SURF2 (2600209),0,0,0,0,0,0
SURF4 (3370048),0,0,0,0,0,0
SURF6 (2600452),0,0,1,0,0,0
SUSD1 (7560180),0,0,0,0,0,0
SUSD2 (110592),0,0,1,0,0,0
SUSD3 (1770168),0,0,1,1,1,1
SUV39H1 (20195),0,0,0,0,0,0
SUV420H1 (2480661),0,0,1,1,0,1
SUV420H1 (3850343),0,0,1,0,0,0
SUZ12 (4920619),0,0,0,0,0,0
SVEP1 (6180554),0,0,0,0,0,0
SVIL (3140603),0,0,0,0,0,0
SWAP70 (6200753),0,0,1,0,0,0
SYAP1 (4610414),0,0,0,0,0,1
SYAP1 (6580678),0,0,1,0,0,0
SYDE1 (2370348),0,0,0,0,0,0
SYF2 (1500647),0,0,1,0,0,1
SYF2 (4670241),0,0,1,0,0,0
SYK (110685),0,0,1,1,1,1
SYMPK (110349),0,0,0,0,0,0
SYNCRIP (4880500),0,0,0,0,0,1
SYNE2 (160121),0,0,0,0,0,0
SYNGR1 (70026),0,0,1,0,0,0
SYNGR1 (6650438),0,0,0,0,0,1
SYNGR1 (6770768),0,0,1,0,0,1
SYNJ1 (650020),0,0,0,0,0,0
SYNJ2BP (3180176),0,0,0,0,0,0
SYPL1 (1190452),0,0,0,0,0,0
SYPL1 (3120519),0,0,0,0,0,0
SYPL1 (3170360),0,0,0,0,0,0
SYS1 (5090097),0,0,1,0,0,0
SYT11 (5910500),0,0,1,1,0,1
SYT15 (4810592),0,0,0,0,0,1
SYTL2 (2100274),0,0,0,0,0,0
SYTL2 (6760037),0,0,0,0,0,0
SYTL3 (2600682),0,0,1,1,0,0
SYTL4 (4540184),0,0,0,0,0,0
SYVN1 (2680064),0,0,0,0,0,0
TACC1 (2940373),0,0,0,0,0,0
TACC2 (3140743),0,0,1,0,0,0
TACC3 (4390484),0,0,0,0,0,0
TADA1L (3840463),0,0,1,1,0,0
TADA1L (5810619),0,0,1,1,0,1
TADA3 (160289),0,0,0,0,0,0
TADA3 (3610414),0,0,0,0,0,0
TAF10 (7510632),0,0,0,0,0,0
TAF12 (4200626),0,0,1,0,0,0
TAF15 (10176),0,0,0,0,0,0
TAF15 (3440356),0,0,0,0,0,0
TAF1B (2570202),0,0,0,0,0,0
TAF1B (3940343),0,0,0,0,0,0
TAF1C (2320554),0,0,1,1,0,0
TAF1C (6380131),0,0,1,1,1,0
TAF1L (2640762),0,0,1,0,0,0
TAF2 (4230598),0,0,0,0,0,0
TAF4 (770520),0,0,0,0,0,0
TAF5 (2900193),0,0,1,0,0,0
TAF6L (7650025),0,0,0,0,0,0
TAF7 (430270),0,0,0,0,0,0
TAGLN (650678),0,0,0,0,0,0
TAGLN (2360326),0,0,1,0,0,0
TAGLN2 (2340180),0,0,0,0,0,1
TAGLN2 (4070736),0,0,0,0,0,1
TALDO1 (6040754),0,0,0,0,0,0
TANC1 (3990324),0,0,0,0,0,0
TANK (2230113),0,0,0,0,0,0
TAOK1 (5900435),0,0,0,0,0,0
TAOK2 (520333),0,0,1,0,0,0
TAP1 (7330392),0,0,1,0,0,0
TAP2 (2650156),0,0,0,0,0,0
TAP2 (3940477),0,0,1,0,0,0
TAPBP (2650082),0,0,1,0,0,0
TAPBP (7560039),0,0,1,0,0,0
TAPBPL (1030685),0,0,1,0,0,1
TAPT1 (610768),0,0,0,0,0,0
TARBP1 (2230201),0,0,0,0,0,0
TARBP2 (1980392),0,0,0,0,0,1
TARBP2 (7570446),0,0,1,0,0,0
TARDBP (2570139),0,0,0,0,0,0
TARS (2710195),0,0,0,0,0,0
TARS2 (5550014),0,0,0,0,0,0
TASP1 (4290445),0,0,0,0,0,0
TATDN1 (1110167),0,0,0,0,0,0
TATDN1 (2750592),0,0,0,0,0,0
TATDN2 (2690753),0,0,0,0,0,0
TATDN3 (4290292),0,0,0,0,0,0
TATDN3 (6020368),0,0,0,0,0,0
TAX1BP1 (4920739),0,0,0,0,0,0
TAX1BP1 (7050470),0,0,0,0,0,0
TAX1BP3 (1430647),0,0,0,0,0,0
TAZ (510326),0,0,0,0,0,0
TAZ (2650626),0,0,0,0,0,0
TBC1D10A (5360717),0,0,0,0,0,0
TBC1D10B (2490278),0,0,1,0,0,0
TBC1D10C (5050603),0,0,1,1,0,1
TBC1D13 (730465),0,0,1,1,0,1
TBC1D14 (7160707),0,0,0,0,0,0
TBC1D15 (240019),0,0,1,0,0,1
TBC1D16 (4050056),0,0,1,1,0,0
TBC1D19 (20475),0,0,0,0,0,0
TBC1D2 (2680021),0,0,1,0,0,0
TBC1D20 (290546),0,0,1,1,0,0
TBC1D20 (6330072),0,0,0,0,0,0
TBC1D22B (7400070),0,0,1,1,0,0
TBC1D23 (2690427),0,0,1,0,0,0
TBC1D24 (3120161),0,0,0,0,0,0
TBC1D2B (2850039),0,0,1,0,0,0
TBC1D4 (7650669),0,0,0,0,0,0
TBC1D7 (2940367),0,0,1,0,0,0
TBC1D8 (620619),0,0,0,0,0,0
TBC1D9 (1400070),0,0,0,0,0,0
TBC1D9B (2850537),0,0,0,0,0,0
TBC1D9B (7550411),0,0,0,0,0,0
TBCA (5960093),0,0,0,0,0,0
TBCB (650754),0,0,0,0,0,0
TBCC (4200386),0,0,1,0,0,0
TBCCD1 (5260022),0,0,1,0,0,0
TBCD (5090543),0,0,0,0,0,0
TBCE (3290703),0,0,0,0,0,0
TBCE (4210491),0,0,0,0,0,0
TBK1 (780598),0,0,0,0,0,0
TBL1X (2470070),0,0,0,0,0,0
TBL1XR1 (540082),0,0,1,0,0,0
TBL2 (1570162),0,0,0,0,0,0
TBL3 (3400050),0,0,0,0,0,0
TBP (6220470),0,0,1,1,0,0
TBPL1 (2470333),0,0,0,0,0,0
TBRG4 (830341),0,0,0,0,0,0
TBRG4 (5810541),0,0,1,0,0,0
TBX19 (630722),0,0,1,0,0,0
TBX2 (2360753),0,0,1,1,0,1
TBX3 (7200195),0,0,0,0,0,0
TBXAS1 (3940390),0,0,1,0,0,0
TCEA1 (110427),0,0,0,0,0,0
TCEA2 (4880014),0,0,0,0,0,0
TCEA3 (4050491),0,0,1,0,0,0
TCEAL1 (2710278),0,0,0,0,0,0
TCEAL1 (3360014),0,0,0,0,0,0
TCEAL3 (730739),0,0,0,0,0,0
TCEAL3 (4780072),0,0,0,0,0,0
TCEAL4 (3890719),0,0,0,0,0,0
TCEAL4 (4920487),0,0,0,0,0,0
TCEAL8 (160474),0,0,0,0,0,0
TCEAL8 (7380138),0,0,1,0,0,0
TCEAL8 (7550468),0,0,0,0,0,0
TCEB1 (2340092),0,0,0,0,0,0
TCEB1 (5050242),0,0,0,0,0,0
TCEB2 (3400133),0,0,0,0,0,0
TCEB2 (4730743),0,0,1,0,0,0
TCEB3 (6560148),0,0,1,0,0,0
TCERG1 (4060646),0,0,0,0,0,0
TCERG1 (6450538),0,0,0,0,0,0
TCF12 (50086),0,0,0,0,0,0
TCF12 (4200291),0,0,0,0,0,0
TCF20 (630358),0,0,0,0,0,0
TCF20 (3450707),0,0,0,0,0,0
TCF25 (7100386),0,0,0,0,0,0
TCF3 (4900348),0,0,0,0,0,0
TCF4 (2510672),0,0,1,0,0,0
TCFL5 (1510154),0,0,0,0,0,0
TCHP (730687),0,0,0,0,0,0
TCIRG1 (70672),0,0,1,1,0,1
TCN1 (1770603),0,0,1,0,0,0
TCN2 (5670100),0,0,0,0,0,0
TCP1 (990315),0,0,0,0,0,0
TCP1 (2750424),0,0,0,0,0,0
TCP11L1 (1070753),0,0,0,0,0,0
TCTA (540100),0,0,1,0,0,0
TCTEX1D2 (1580021),0,0,0,0,0,0
TCTEX1D2 (7150433),0,0,0,0,0,0
TCTN1 (5700189),0,0,1,0,0,0
TDG (70162),0,0,1,0,0,0
TDG (1990253),0,0,0,0,0,0
TDO2 (5810634),0,0,1,1,0,1
TDP1 (2060110),0,0,0,0,0,1
TDP1 (4070538),0,0,1,0,0,0
TDRD1 (2470722),0,0,0,0,0,0
TDRD1 (7150184),0,0,0,0,0,0
TDRD3 (6370368),0,0,0,0,0,0
TDRD7 (5310100),0,0,0,0,0,0
TEAD2 (4670398),0,0,1,0,0,0
TEAD4 (4040746),0,0,0,0,0,0
TEF (4040114),0,0,1,0,0,0
TMBIM6 (650519),0,0,1,0,0,0
TEK (1300326),0,0,0,0,0,0
TEK (7570176),0,0,1,0,0,0
TELO2 (2230377),0,0,0,0,0,0
TERF1 (110437),0,0,0,0,0,0
TERF2 (4210400),0,0,0,0,0,0
TERF2IP (1410653),0,0,0,0,0,0
TESC (5050681),0,0,1,0,0,0
TESK1 (4860315),0,0,0,0,0,0
TESK2 (460427),0,0,0,0,0,0
TEX10 (6770044),0,0,0,0,0,0
TEX2 (2350333),0,0,0,0,0,0
TEX261 (5870382),0,0,0,0,0,0
TEX264 (430369),0,0,0,0,0,0
TF (6590538),0,0,0,0,0,0
TFAM (650326),0,0,0,0,0,0
TFAP2A (430670),0,0,0,0,0,0
TFAP2A (1570646),0,0,1,0,0,0
TFAP2A (4640204),0,0,0,0,0,0
TFAP2C (3390411),0,0,0,0,0,0
TFAP2C (6450075),0,0,0,0,0,0
TFB1M (2340626),0,0,0,0,0,0
TFB2M (990100),0,0,1,0,0,0
TFB2M (5270296),0,0,0,0,0,0
TFCP2 (780427),0,0,0,0,0,0
TFDP1 (510487),0,0,0,0,0,0
TFDP1 (3290435),0,0,0,0,0,0
TFDP2 (7200678),0,0,0,0,0,0
TFE3 (6580707),0,0,0,0,0,0
TFF3 (7570484),0,0,0,0,0,0
TFG (870176),0,0,1,0,0,0
TFG (5550133),0,0,0,0,0,0
TFIP11 (2100332),0,0,0,0,0,0
TFIP11 (2570441),0,0,0,0,0,0
TFIP11 (2600600),0,0,0,0,0,0
TFPI (1340039),0,0,0,0,0,0
TFPI (4850731),0,0,0,0,0,0
TFPT (1500678),0,0,0,0,0,0
TFRC (2940435),0,0,1,1,0,1
TGDS (1430762),0,0,1,0,0,0
TGFB1I1 (7330142),0,0,0,0,0,0
TGFB3 (1030008),0,0,0,0,0,0
TGFBI (7650358),0,0,0,0,0,0
TGFBR2 (5490070),0,0,1,0,0,0
TGFBR2 (6560091),0,0,1,0,0,0
TGFBR3 (3190379),0,0,0,0,0,0
TGFBRAP1 (6660133),0,0,0,0,0,0
TGIF1 (3140369),0,0,0,0,0,0
TGIF1 (4260189),0,0,0,0,0,0
TGIF2 (1340020),0,0,0,0,0,0
TGM2 (1580435),0,0,1,1,0,0
TGM2 (2940446),0,0,0,0,0,1
TGOLN2 (5700672),0,0,1,1,0,0
TH1L (4390288),0,0,0,0,0,0
TH1L (6250017),0,0,0,0,0,0
THADA (1580719),0,0,0,0,0,0
THAP1 (1010138),0,0,0,0,0,0
THAP10 (150274),0,0,0,0,0,0
THAP11 (6580370),0,0,1,0,0,0
THAP6 (5720070),0,0,0,0,0,0
THAP7 (2450132),0,0,0,0,0,0
THBS1 (5810685),0,0,1,1,0,0
THBS2 (2600164),0,0,0,0,0,0
THBS3 (1260039),0,0,1,0,0,0
THBS4 (6200253),0,0,0,0,0,0
THEM2 (1580427),0,0,0,0,0,0
THG1L (4730348),0,0,0,0,0,0
THNSL1 (5260520),0,0,0,0,0,0
THOC1 (5570309),0,0,1,0,0,0
THOC2 (2490397),0,0,1,0,0,0
THOC2 (6660377),0,0,0,0,0,0
THOC3 (610243),0,0,0,0,0,0
THOC3 (2480328),0,0,0,0,0,0
THOC4 (460286),0,0,0,0,0,0
THOC4 (1660309),0,0,0,0,0,0
THOC5 (3060561),0,0,0,0,0,0
THOC5 (3440167),0,0,0,0,0,0
THOC6 (3450364),0,0,0,0,0,0
THOC7 (5870113),0,0,1,0,0,0
THOP1 (770672),0,0,0,0,0,0
THRA (7380047),0,0,0,0,0,0
THRAP3 (4220132),0,0,0,0,0,0
THUMPD1 (1740204),0,0,0,0,0,0
THUMPD2 (1230646),0,0,0,0,0,0
THUMPD3 (5860020),0,0,0,0,0,0
THY1 (6480204),0,0,0,0,0,0
THYN1 (2140176),0,0,1,0,0,0
THYN1 (5360121),0,0,1,0,0,0
TIA1 (1030047),0,0,0,0,0,0
TIA1 (3120075),0,0,0,0,0,0
TIA1 (5310358),0,0,0,0,0,0
TIAF1 (3780041),0,0,1,0,0,0
TIAL1 (1110091),0,0,0,0,0,0
TIAL1 (3170543),0,0,0,0,0,0
TIAL1 (5560504),0,0,0,0,0,0
TIAM2 (7050612),0,0,0,0,0,0
TICAM1 (5570730),0,0,0,0,0,0
TICAM2 (6550026),0,0,1,0,0,0
TIGA1 (150441),0,0,1,1,0,0
TIGD2 (1820497),0,0,0,0,0,0
TIGD5 (520639),0,0,1,0,0,0
TIGD7 (4640438),0,0,0,0,0,1
TIMD4 (4850332),0,0,1,1,0,0
TIMELESS (4180050),0,0,0,0,0,0
TIMM10 (3310376),0,0,1,0,0,0
TIMM17B (2100470),0,0,0,0,0,0
TIMM22 (3390373),0,0,1,0,0,0
TIMM23 (520577),0,0,0,0,0,0
TIMM23 (3840446),0,0,0,0,0,0
TIMM23 (4230050),0,0,0,0,0,0
TIMM23 (5050608),0,0,0,0,0,0
TIMM44 (7550402),0,0,0,0,0,0
TIMM8A (3360156),0,0,1,1,0,0
TIMM8B (540446),0,0,1,0,0,1
TIMM9 (4900209),0,0,0,0,0,0
TIMP1 (7650433),0,0,1,0,0,0
TIMP2 (780270),0,0,1,0,0,0
TIMP2 (5420743),0,0,1,0,0,0
TIMP2 (6980541),0,0,0,0,0,0
TIMP3 (2030577),0,0,0,0,0,0
TINF2 (1740471),0,0,1,1,0,0
NSA2 (4390546),0,0,1,0,0,0
TINP1 (7400358),0,0,0,0,0,0
TIPARP (6760546),0,0,1,0,0,0
TIPIN (6940348),0,0,0,0,0,0
TIPRL (2810040),0,0,0,0,0,0
TIPRL (4670468),0,0,1,1,0,0
TIPRL (6040129),0,0,1,0,0,0
TIRAP (5550746),0,0,1,0,0,0
TJAP1 (6420180),0,0,1,0,0,0
TJP1 (1010386),0,0,0,0,0,0
TJP1 (5700504),0,0,0,0,0,1
TK1 (4730196),0,0,0,0,0,0
TK2 (5690053),0,0,0,0,0,0
TKT (6860202),0,0,0,0,0,0
TLCD1 (1430681),0,0,1,0,0,0
TLE1 (4610543),0,0,0,0,0,0
TLE2 (6560520),0,0,1,0,0,0
TLE3 (6840047),0,0,0,0,0,1
TLE4 (5310360),0,0,0,0,0,0
TLK1 (6770647),0,0,0,0,0,0
TLK2 (650438),0,0,0,0,0,0
TLN1 (6650433),0,0,1,0,0,0
TLN2 (1770026),0,0,0,0,0,0
TLR4 (1500180),0,0,1,1,0,0
TLR5 (830440),0,0,1,1,0,0
TLR6 (2600735),0,0,1,1,0,1
TLR7 (7200753),0,0,1,1,1,1
TLR8 (3390612),0,0,1,1,1,1
TLR8 (6480360),0,0,1,1,1,1
TM2D1 (10386),0,0,0,0,0,1
TM2D1 (870458),0,0,0,0,0,0
TM2D2 (110711),0,0,0,0,0,0
TM2D3 (2710025),0,0,0,0,0,0
TM2D3 (3890220),0,0,0,0,0,0
TM4SF1 (2680110),0,0,0,0,0,0
TM4SF18 (5080128),0,0,1,0,0,0
TM4SF18 (7400291),0,0,1,0,0,0
TM4SF19 (3800706),0,0,0,0,0,0
TM6SF1 (240653),0,0,1,0,1,1
TM7SF2 (5570653),0,0,0,0,0,0
TM7SF3 (2070474),0,0,1,0,0,0
TM9SF1 (780296),0,0,0,0,0,0
TM9SF1 (1990653),0,0,0,0,0,0
TM9SF1 (6400411),0,0,0,0,0,0
TM9SF1 (6480747),0,0,0,0,0,1
TM9SF2 (5870632),0,0,0,0,0,0
TM9SF3 (2030270),0,0,1,0,0,0
TM9SF4 (70674),0,0,1,1,0,0
TMBIM1 (5820097),0,0,0,0,0,0
TMBIM4 (2680128),0,0,0,0,0,0
TMC6 (4290209),0,0,0,0,0,0
TMCO1 (1470209),0,0,0,0,0,0
TMCO3 (1410020),0,0,0,0,0,0
TMCO6 (5720474),0,0,1,1,0,1
TMED1 (1580356),0,0,0,0,0,0
TMED10 (4070037),0,0,0,0,0,0
TMED10P (1260129),0,0,0,0,0,0
TMED2 (4290537),0,0,1,1,0,0
TMED3 (5550408),0,0,0,0,0,0
TMED4 (5220682),0,0,0,0,0,0
TMED5 (4210309),0,0,1,0,0,0
TMED7 (60037),0,0,0,0,0,0
TMED7 (6560162),0,0,0,0,0,0
TMED9 (5390202),0,0,0,0,0,0
TMEM1 (2970079),0,0,0,0,0,0
TMEM101 (1400397),0,0,1,0,0,0
C3ORF75 (4210102),0,0,0,0,0,0
C3ORF75 (6220014),0,0,0,0,0,0
TMEM106B (50427),0,0,0,0,0,0
TMEM106B (1740154),0,0,1,0,0,0
TMEM106C (1430537),0,0,0,0,0,0
TMEM107 (6290612),0,0,0,0,0,0
TMEM108 (6940753),0,0,0,0,0,0
TMEM109 (6130193),0,0,0,0,0,0
TMEM11 (360161),0,0,1,0,0,0
TMEM115 (5310379),0,0,0,0,0,0
TMEM116 (2070736),0,0,0,0,0,0
TMEM117 (290360),0,0,1,0,0,0
TMEM118 (4860086),0,0,0,0,0,0
TMEM119 (3830762),0,0,0,0,0,0
TMEM120A (6270634),0,0,1,0,0,0
TMEM123 (4610102),0,0,1,1,0,0
TMEM126A (7560092),0,0,0,0,0,0
TMEM126B (2750600),0,0,1,0,0,0
TMEM126B (6100324),0,0,0,0,0,0
TMEM127 (7330347),0,0,0,0,0,0
TMEM128 (1690386),0,0,1,0,0,0
TMEM129 (1450403),0,0,0,0,0,0
TMEM131 (4290382),0,0,0,0,0,0
TMEM132A (1690370),0,0,1,0,0,0
TMEM134 (670671),0,0,0,0,0,0
TMEM134 (5690711),0,0,0,0,0,0
TMEM135 (6770377),0,0,0,0,0,0
TMEM136 (1110228),0,0,0,0,0,0
TMEM137 (430605),0,0,0,0,0,0
TMEM138 (6290598),0,0,0,0,0,0
TMEM140 (4670414),0,0,0,0,0,1
TMEM141 (5130113),0,0,1,1,0,1
TMEM143 (6180678),0,0,1,0,0,0
TMEM144 (1340026),0,0,0,0,0,0
TMEM145 (5490598),0,0,0,0,0,0
TMEM147 (2600324),0,0,0,0,0,0
TMEM149 (5670139),0,0,1,0,0,0
TMEM14A (3780619),0,0,1,1,0,0
TMEM14B (2940044),0,0,1,0,0,0
TMEM14C (3840167),0,0,0,0,0,0
TMEM14C (5870452),0,0,0,0,0,0
TMEM150A (4780647),0,0,0,0,0,0
TMEM154 (1110300),0,0,0,0,0,0
TMEM156 (2000364),0,0,0,0,0,0
FAM174A (2060220),0,0,1,0,0,0
TMEM158 (3130220),0,0,0,0,0,0
TMEM159 (2000431),0,0,1,0,0,1
TMEM160 (1770747),0,0,0,0,0,0
TMEM161A (4540703),0,0,0,0,0,0
TMEM163 (1980639),0,0,1,1,0,0
TMEM165 (460672),0,0,0,0,0,0
TMEM166 (240523),0,0,1,0,0,0
TMEM167A (3850224),0,0,1,0,0,0
TMEM168 (7650468),0,0,0,0,0,0
TMEM16A (6420025),0,0,0,0,0,0
ANO6 (7040674),0,0,0,0,0,0
ANO8 (2900438),0,0,1,0,0,0
ANO10 (7040554),0,0,0,0,0,0
TMEM17 (4670577),0,0,0,0,0,0
TMEM17 (5900750),0,0,0,0,0,0
TMEM170A (6370019),0,0,0,0,0,0
TMEM173 (3460008),0,0,0,0,0,0
TMEM175 (1090564),0,0,0,0,0,0
TMEM176A (5720682),0,0,1,1,0,0
TMEM176B (6620681),0,0,1,1,0,0
TMEM177 (3930278),0,0,1,1,0,0
TMEM18 (160541),0,0,1,0,0,0
TMEM18 (4610646),0,0,1,0,0,0
TMEM180 (3870193),0,0,0,0,0,0
TMEM181 (5670181),0,0,0,0,0,0
TMEM183A (940754),0,0,0,0,0,0
TMEM183B (5720364),0,0,0,0,0,0
TMEM184B (1940100),0,0,0,0,0,0
TMEM185A (4640196),0,0,1,0,0,1
TMEM185A (6980400),0,0,1,1,0,0
TMEM185B (3850722),0,0,1,1,1,1
TMEM185B (6960544),0,0,1,1,0,1
TMEM188 (5340148),0,0,0,0,0,0
TMEM189 (4050072),0,0,1,0,0,0
TMEM189 (7100671),0,0,1,0,0,0
TMEM189-UBE2V1 (840241),0,0,0,0,0,0
TMEM189-UBE2V1 (2320041),0,0,0,0,0,0
TMEM189-UBE2V1 (4390220),0,0,0,0,0,0
TMEM192 (3850392),0,0,0,0,0,0
TMEM194 (1110494),0,0,0,0,0,0
TMEM199 (2190056),0,0,1,1,0,0
TMEM2 (3360112),0,0,0,0,0,0
TMEM20 (3460551),0,0,0,0,0,0
TMEM200A (4780523),0,0,0,0,0,0
TMEM201 (1850136),0,0,1,1,0,0
TMEM203 (1090414),0,0,1,0,1,1
TMEM203 (5910338),0,0,1,1,0,0
TMEM205 (7210528),0,0,0,0,0,0
TMEM209 (1440343),0,0,0,0,0,0
TMEM30A (1240039),0,0,0,0,0,0
MMGT1 (6020445),0,0,0,0,0,0
TMEM33 (6650382),0,0,0,0,0,0
TMEM38B (7550243),0,0,0,0,0,0
TMEM39A (3460575),0,0,0,0,0,0
TMEM39B (1570066),0,0,0,0,0,0
TMEM4 (1510564),0,0,0,0,0,0
TMEM41A (2100709),0,0,0,0,0,0
TMEM41B (1230546),0,0,0,0,0,0
TMEM42 (1410736),0,0,0,0,0,1
TMEM43 (2510392),0,0,1,0,0,0
TMEM44 (2350279),0,0,0,0,0,0
TMEM44 (6380731),0,0,0,0,0,0
TMEM45A (4610341),0,0,0,0,0,0
TMEM45A (6280520),0,0,0,0,0,0
TMEM47 (2570730),0,0,0,0,0,0
TMEM48 (4200601),0,0,1,0,0,0
TMEM49 (6280672),0,0,0,0,0,0
TMEM5 (5690358),0,0,0,0,0,1
TMEM50A (540193),0,0,1,0,0,0
TMEM50B (3460307),0,0,0,0,0,0
TMEM50B (4480647),0,0,0,0,0,0
TMEM51 (380102),0,0,1,0,0,0
TMEM53 (580064),0,0,0,0,0,0
TMEM54 (4890563),0,0,0,0,0,0
TMEM55A (5960653),0,0,1,0,0,0
TMEM55B (5220152),0,0,0,0,0,0
TMEM57 (4220520),0,0,0,0,0,0
TMEM59 (10725),0,0,0,0,0,0
TMEM60 (4480368),0,0,0,0,0,0
TMEM62 (5050735),0,0,0,0,0,0
TMEM63A (1740020),0,0,0,0,0,0
TMEM63B (5130327),0,0,1,0,0,0
TMEM64 (6270600),0,0,1,1,0,0
TMEM66 (6280270),0,0,0,0,0,0
TMEM69 (1230397),0,0,0,0,0,0
TMEM70 (3780161),0,0,0,0,0,0
TMEM71 (1710541),0,0,1,1,0,0
TMEM77 (1440142),0,0,1,0,0,0
TMEM79 (520195),0,0,1,1,0,0
TMEM8 (270129),0,0,0,0,0,0
TMEM80 (380068),0,0,0,0,0,0
TMEM80 (1580707),0,0,1,0,0,0
TMEM85 (5220187),0,0,1,1,0,0
TMEM86B (3290161),0,0,0,0,0,0
TMEM87A (7150196),0,0,0,0,0,0
TMEM9 (1010110),0,0,1,1,0,1
